Adm1code,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm3code,adm3_en,adm3_fr,Institution name,Catégorie,Institution_Type,Institution_Code,LatDD,LongDD
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
